Execution Date,User Story,Test Case ID,LOB,Execution Status,Defect ID,Defect Description,Defect Type,Defect Status,Severity,Priority
01/02/25,Global Nav,TC_056,E&I,Pass,,,,,,
02/02/25,Global Nav,TC_056,E&I,Pass,,,,,,
03/02/25,Global Nav,TC_056,E&I,Fail,D_1713,Test Data Issue detected in E&I module.,Manual,Closed,,
04/02/25,Global Nav,TC_056,E&I,Fail,D_1457,Automation Script Issue detected in E&I module.,Manual,Closed,,
05/02/25,Global Nav,TC_056,E&I,Pass,,,,,,
06/02/25,Global Nav,TC_056,E&I,Fail,D_1848,Test Data Issue detected in E&I module.,Manual,Deferred,,
07/02/25,Global Nav,TC_056,E&I,Fail,D_1111,Environment Issue detected in E&I module.,Manual,Deferred,,
08/02/25,Global Nav,TC_056,E&I,Pass,,,,,,
09/02/25,Global Nav,TC_056,E&I,Pass,,,,,,
10/02/25,Global Nav,TC_056,E&I,Pass,,,,,,
11/02/25,Global Nav,TC_056,E&I,Pass,,,,,,
12/02/25,Global Nav,TC_056,E&I,Pass,,,,,,
13/02/25,Global Nav,TC_056,E&I,Fail,D_1605,Requirement Gap detected in E&I module.,Manual,Open,,
14/02/25,Global Nav,TC_056,E&I,Fail,D_1928,Requirement Gap detected in E&I module.,Automation,Closed,,
15/02/25,Global Nav,TC_056,E&I,Fail,D_1695,Environment Issue detected in E&I module.,Manual,In Progress,,
16/02/25,Global Nav,TC_056,E&I,Fail,D_1386,Code Issue detected in E&I module.,Manual,Closed,,
17/02/25,Global Nav,TC_056,E&I,Fail,D_1438,Test Data Issue detected in E&I module.,Automation,In Progress,,
18/02/25,Global Nav,TC_056,E&I,Fail,D_1637,Automation Script Issue detected in E&I module.,Automation,Deferred,,
19/02/25,Global Nav,TC_056,E&I,Fail,D_1128,Environment Issue detected in E&I module.,Manual,Deferred,,
20/02/25,Global Nav,TC_056,E&I,Fail,D_1445,Environment Issue detected in E&I module.,Automation,Closed,,
21/02/25,Global Nav,TC_056,E&I,Pass,,,,,,
22/02/25,Global Nav,TC_056,E&I,Pass,,,,,,
23/02/25,Global Nav,TC_056,E&I,Fail,D_1683,Requirement Gap detected in E&I module.,Automation,Open,,
24/02/25,Global Nav,TC_056,E&I,Fail,D_1786,Requirement Gap detected in E&I module.,Manual,Closed,,
25/02/25,Global Nav,TC_056,E&I,Pass,,,,,,
26/02/25,Global Nav,TC_056,E&I,Fail,D_1627,Code Issue detected in E&I module.,Manual,Open,,
27/02/25,Global Nav,TC_056,E&I,Fail,D_1469,Requirement Gap detected in E&I module.,Automation,Deferred,,
28/02/25,Global Nav,TC_056,E&I,Fail,D_1338,Test Data Issue detected in E&I module.,Manual,Deferred,,
01/03/25,Global Nav,TC_056,E&I,Pass,,,,,,
02/03/25,Global Nav,TC_056,E&I,Fail,D_1077,Requirement Gap detected in E&I module.,Manual,Open,,
03/03/25,Global Nav,TC_056,E&I,Pass,,,,,,
04/03/25,Global Nav,TC_056,E&I,Fail,D_1623,Environment Issue detected in E&I module.,Manual,Closed,,
05/03/25,Global Nav,TC_056,E&I,Pass,,,,,,
15/12/24,Global Nav,TC_057,M&R,Pass,,,,,,
16/12/24,Global Nav,TC_057,M&R,Pass,,,,,,
17/12/24,Global Nav,TC_057,M&R,Pass,,,,,,
18/12/24,Global Nav,TC_057,M&R,Pass,,,,,,
19/12/24,Global Nav,TC_057,M&R,Pass,,,,,,
20/12/24,Global Nav,TC_057,M&R,Fail,D_1553,Environment Issue detected in M&R module.,Automation,Closed,,
21/12/24,Global Nav,TC_057,M&R,Fail,D_1268,Code Issue detected in M&R module.,Automation,Open,,
22/12/24,Global Nav,TC_057,M&R,Pass,,,,,,
23/12/24,Global Nav,TC_057,M&R,Pass,,,,,,
24/12/24,Global Nav,TC_057,M&R,Fail,D_1102,Code Issue detected in M&R module.,Automation,Open,,
25/12/24,Global Nav,TC_057,M&R,Fail,D_1779,Environment Issue detected in M&R module.,Automation,Deferred,,
26/12/24,Global Nav,TC_057,M&R,Fail,D_1542,Requirement Gap detected in M&R module.,Manual,Deferred,,
27/12/24,Global Nav,TC_057,M&R,Fail,D_1951,Requirement Gap detected in M&R module.,Manual,Deferred,,
28/12/24,Global Nav,TC_057,M&R,Pass,,,,,,
29/12/24,Global Nav,TC_057,M&R,Pass,,,,,,
30/12/24,Global Nav,TC_057,M&R,Pass,,,,,,
31/12/24,Global Nav,TC_057,M&R,Fail,D_1820,Test Data Issue detected in M&R module.,Manual,Closed,,
01/01/25,Global Nav,TC_057,M&R,Pass,,,,,,
02/01/25,Global Nav,TC_057,M&R,Pass,,,,,,
03/01/25,Global Nav,TC_057,M&R,Fail,D_1643,Environment Issue detected in M&R module.,Automation,Deferred,,
04/01/25,Global Nav,TC_057,M&R,Pass,,,,,,
05/01/25,Global Nav,TC_057,M&R,Pass,,,,,,
06/01/25,Global Nav,TC_057,M&R,Pass,,,,,,
07/01/25,Global Nav,TC_057,M&R,Pass,,,,,,
08/01/25,Global Nav,TC_057,M&R,Pass,,,,,,
09/01/25,Global Nav,TC_057,M&R,Pass,,,,,,
10/01/25,Global Nav,TC_057,M&R,Pass,,,,,,
11/01/25,Global Nav,TC_057,M&R,Pass,,,,,,
12/01/25,Global Nav,TC_057,M&R,Fail,D_1034,Environment Issue detected in M&R module.,Automation,Deferred,,
13/01/25,Global Nav,TC_057,M&R,Fail,D_1776,Test Data Issue detected in M&R module.,Automation,In Progress,,
14/01/25,Global Nav,TC_057,M&R,Pass,,,,,,
15/01/25,Global Nav,TC_057,M&R,Pass,,,,,,
16/01/25,Global Nav,TC_057,M&R,Pass,,,,,,
17/01/25,Global Nav,TC_057,M&R,Pass,,,,,,
18/01/25,Global Nav,TC_057,M&R,Pass,,,,,,
19/01/25,Global Nav,TC_057,M&R,Fail,D_1853,Test Data Issue detected in M&R module.,Automation,Deferred,,
20/01/25,Global Nav,TC_057,M&R,Fail,D_1420,Test Data Issue detected in M&R module.,Automation,Deferred,,
21/01/25,Global Nav,TC_057,M&R,Fail,D_1165,Environment Issue detected in M&R module.,Automation,Deferred,,
22/01/25,Global Nav,TC_057,M&R,Fail,D_1751,Requirement Gap detected in M&R module.,Manual,Closed,,
23/01/25,Global Nav,TC_057,M&R,Pass,,,,,,
24/01/25,Global Nav,TC_057,M&R,Pass,,,,,,
25/01/25,Global Nav,TC_057,M&R,Pass,,,,,,
26/01/25,Global Nav,TC_057,M&R,Fail,D_1334,Requirement Gap detected in M&R module.,Manual,Closed,,
27/01/25,Global Nav,TC_057,M&R,Fail,D_1521,Code Issue detected in M&R module.,Manual,Closed,,
28/01/25,Global Nav,TC_057,M&R,Fail,D_1080,Code Issue detected in M&R module.,Manual,Open,,
29/01/25,Global Nav,TC_057,M&R,Pass,,,,,,
30/01/25,Global Nav,TC_057,M&R,Fail,D_1346,Automation Script Issue detected in M&R module.,Manual,Open,,
31/01/25,Global Nav,TC_057,M&R,Pass,,,,,,
01/02/25,Global Nav,TC_057,M&R,Pass,,,,,,
02/02/25,Global Nav,TC_057,M&R,Pass,,,,,,
03/02/25,Global Nav,TC_057,M&R,Pass,,,,,,
04/02/25,Global Nav,TC_057,M&R,Fail,D_1316,Requirement Gap detected in M&R module.,Manual,Closed,,
05/02/25,Global Nav,TC_057,M&R,Pass,,,,,,
06/02/25,Global Nav,TC_057,M&R,Pass,,,,,,
07/02/25,Global Nav,TC_057,M&R,Pass,,,,,,
08/02/25,Global Nav,TC_057,M&R,Pass,,,,,,
09/02/25,Global Nav,TC_057,M&R,Fail,D_1572,Automation Script Issue detected in M&R module.,Automation,Open,,
10/02/25,Global Nav,TC_057,M&R,Pass,,,,,,
11/02/25,Global Nav,TC_057,M&R,Pass,,,,,,
12/02/25,Global Nav,TC_057,M&R,Pass,,,,,,
13/02/25,Global Nav,TC_057,M&R,Pass,,,,,,
14/02/25,Global Nav,TC_057,M&R,Pass,,,,,,
15/02/25,Global Nav,TC_057,M&R,Pass,,,,,,
16/02/25,Global Nav,TC_057,M&R,Fail,D_1474,Environment Issue detected in M&R module.,Manual,Deferred,,
17/02/25,Global Nav,TC_057,M&R,Pass,,,,,,
18/02/25,Global Nav,TC_057,M&R,Fail,D_1053,Code Issue detected in M&R module.,Manual,Deferred,,
19/02/25,Global Nav,TC_057,M&R,Pass,,,,,,
20/02/25,Global Nav,TC_057,M&R,Pass,,,,,,
21/02/25,Global Nav,TC_057,M&R,Pass,,,,,,
22/02/25,Global Nav,TC_057,M&R,Pass,,,,,,
23/02/25,Global Nav,TC_057,M&R,Pass,,,,,,
24/02/25,Global Nav,TC_057,M&R,Pass,,,,,,
25/02/25,Global Nav,TC_057,M&R,Pass,,,,,,
26/02/25,Global Nav,TC_057,M&R,Pass,,,,,,
27/02/25,Global Nav,TC_057,M&R,Fail,D_1890,Code Issue detected in M&R module.,Automation,In Progress,,
28/02/25,Global Nav,TC_057,M&R,Pass,,,,,,
01/03/25,Global Nav,TC_057,M&R,Pass,,,,,,
02/03/25,Global Nav,TC_057,M&R,Pass,,,,,,
03/03/25,Global Nav,TC_057,M&R,Pass,,,,,,
04/03/25,Global Nav,TC_057,M&R,Pass,,,,,,
05/03/25,Global Nav,TC_057,M&R,Pass,,,,,,
15/12/24,Global Nav,TC_058,M&R,Pass,,,,,,
16/12/24,Global Nav,TC_058,M&R,Fail,D_1030,Environment Issue detected in M&R module.,Automation,Open,,
17/12/24,Global Nav,TC_058,M&R,Pass,,,,,,
18/12/24,Global Nav,TC_058,M&R,Fail,D_1600,Requirement Gap detected in M&R module.,Manual,Deferred,,
19/12/24,Global Nav,TC_058,M&R,Pass,,,,,,
20/12/24,Global Nav,TC_058,M&R,Pass,,,,,,
21/12/24,Global Nav,TC_058,M&R,Fail,D_1869,Code Issue detected in M&R module.,Manual,Closed,,
22/12/24,Global Nav,TC_058,M&R,Pass,,,,,,
23/12/24,Global Nav,TC_058,M&R,Pass,,,,,,
24/12/24,Global Nav,TC_058,M&R,Pass,,,,,,
25/12/24,Global Nav,TC_058,M&R,Pass,,,,,,
26/12/24,Global Nav,TC_058,M&R,Pass,,,,,,
27/12/24,Global Nav,TC_058,M&R,Pass,,,,,,
28/12/24,Global Nav,TC_058,M&R,Pass,,,,,,
29/12/24,Global Nav,TC_058,M&R,Fail,D_1661,Code Issue detected in M&R module.,Manual,Open,,
30/12/24,Global Nav,TC_058,M&R,Pass,,,,,,
31/12/24,Global Nav,TC_058,M&R,Pass,,,,,,
01/01/25,Global Nav,TC_058,M&R,Pass,,,,,,
02/01/25,Global Nav,TC_058,M&R,Pass,,,,,,
03/01/25,Global Nav,TC_058,M&R,Pass,,,,,,
04/01/25,Global Nav,TC_058,M&R,Pass,,,,,,
05/01/25,Global Nav,TC_058,M&R,Fail,D_1695,Automation Script Issue detected in M&R module.,Automation,In Progress,,
06/01/25,Global Nav,TC_058,M&R,Pass,,,,,,
07/01/25,Global Nav,TC_058,M&R,Pass,,,,,,
08/01/25,Global Nav,TC_058,M&R,Pass,,,,,,
09/01/25,Global Nav,TC_058,M&R,Fail,D_1449,Environment Issue detected in M&R module.,Manual,Deferred,,
10/01/25,Global Nav,TC_058,M&R,Pass,,,,,,
11/01/25,Global Nav,TC_058,M&R,Pass,,,,,,
12/01/25,Global Nav,TC_058,M&R,Pass,,,,,,
13/01/25,Global Nav,TC_058,M&R,Fail,D_1272,Requirement Gap detected in M&R module.,Automation,In Progress,,
14/01/25,Global Nav,TC_058,M&R,Pass,,,,,,
15/01/25,Global Nav,TC_058,M&R,Fail,D_1024,Automation Script Issue detected in M&R module.,Manual,Deferred,,
16/01/25,Global Nav,TC_058,M&R,Pass,,,,,,
17/01/25,Global Nav,TC_058,M&R,Pass,,,,,,
18/01/25,Global Nav,TC_058,M&R,Pass,,,,,,
19/01/25,Global Nav,TC_058,M&R,Pass,,,,,,
20/01/25,Global Nav,TC_058,M&R,Pass,,,,,,
21/01/25,Global Nav,TC_058,M&R,Fail,D_1788,Test Data Issue detected in M&R module.,Automation,Closed,,
22/01/25,Global Nav,TC_058,M&R,Fail,D_1627,Requirement Gap detected in M&R module.,Automation,Closed,,
23/01/25,Global Nav,TC_058,M&R,Pass,,,,,,
24/01/25,Global Nav,TC_058,M&R,Pass,,,,,,
25/01/25,Global Nav,TC_058,M&R,Pass,,,,,,
26/01/25,Global Nav,TC_058,M&R,Pass,,,,,,
27/01/25,Global Nav,TC_058,M&R,Pass,,,,,,
28/01/25,Global Nav,TC_058,M&R,Pass,,,,,,
29/01/25,Global Nav,TC_058,M&R,Fail,D_1999,Environment Issue detected in M&R module.,Automation,Open,,
30/01/25,Global Nav,TC_058,M&R,Pass,,,,,,
31/01/25,Global Nav,TC_058,M&R,Pass,,,,,,
01/02/25,Global Nav,TC_058,M&R,Pass,,,,,,
02/02/25,Global Nav,TC_058,M&R,Pass,,,,,,
03/02/25,Global Nav,TC_058,M&R,Fail,D_1423,Automation Script Issue detected in M&R module.,Automation,In Progress,,
04/02/25,Global Nav,TC_058,M&R,Pass,,,,,,
05/02/25,Global Nav,TC_058,M&R,Pass,,,,,,
06/02/25,Global Nav,TC_058,M&R,Pass,,,,,,
07/02/25,Global Nav,TC_058,M&R,Fail,D_1571,Environment Issue detected in M&R module.,Manual,In Progress,,
08/02/25,Global Nav,TC_058,M&R,Pass,,,,,,
09/02/25,Global Nav,TC_058,M&R,Fail,D_1876,Environment Issue detected in M&R module.,Manual,Deferred,,
10/02/25,Global Nav,TC_058,M&R,Fail,D_1129,Requirement Gap detected in M&R module.,Manual,Closed,,
11/02/25,Global Nav,TC_058,M&R,Pass,,,,,,
12/02/25,Global Nav,TC_058,M&R,Pass,,,,,,
13/02/25,Global Nav,TC_058,M&R,Pass,,,,,,
14/02/25,Global Nav,TC_058,M&R,Fail,D_1369,Test Data Issue detected in M&R module.,Manual,Closed,,
15/02/25,Global Nav,TC_058,M&R,Pass,,,,,,
16/02/25,Global Nav,TC_058,M&R,Pass,,,,,,
17/02/25,Global Nav,TC_058,M&R,Fail,D_1359,Test Data Issue detected in M&R module.,Automation,In Progress,,
18/02/25,Global Nav,TC_058,M&R,Pass,,,,,,
19/02/25,Global Nav,TC_058,M&R,Pass,,,,,,
20/02/25,Global Nav,TC_058,M&R,Fail,D_1167,Automation Script Issue detected in M&R module.,Automation,In Progress,,
21/02/25,Global Nav,TC_058,M&R,Fail,D_1314,Requirement Gap detected in M&R module.,Manual,Closed,,
22/02/25,Global Nav,TC_058,M&R,Pass,,,,,,
23/02/25,Global Nav,TC_058,M&R,Pass,,,,,,
24/02/25,Global Nav,TC_058,M&R,Pass,,,,,,
25/02/25,Global Nav,TC_058,M&R,Fail,D_1859,Test Data Issue detected in M&R module.,Automation,Closed,,
26/02/25,Global Nav,TC_058,M&R,Fail,D_1213,Code Issue detected in M&R module.,Manual,Deferred,,
27/02/25,Global Nav,TC_058,M&R,Fail,D_1349,Environment Issue detected in M&R module.,Manual,Deferred,,
28/02/25,Global Nav,TC_058,M&R,Pass,,,,,,
01/03/25,Global Nav,TC_058,M&R,Fail,D_1665,Automation Script Issue detected in M&R module.,Automation,Closed,,
02/03/25,Global Nav,TC_058,M&R,Pass,,,,,,
03/03/25,Global Nav,TC_058,M&R,Pass,,,,,,
04/03/25,Global Nav,TC_058,M&R,Pass,,,,,,
05/03/25,Global Nav,TC_058,M&R,Fail,D_1073,Automation Script Issue detected in M&R module.,Automation,In Progress,,
15/12/24,Global Nav,TC_059,M&R,Fail,D_1377,Code Issue detected in M&R module.,Manual,In Progress,,
16/12/24,Global Nav,TC_059,M&R,Fail,D_1021,Requirement Gap detected in M&R module.,Automation,Open,,
17/12/24,Global Nav,TC_059,M&R,Pass,,,,,,
18/12/24,Global Nav,TC_059,M&R,Fail,D_1624,Test Data Issue detected in M&R module.,Manual,Closed,,
19/12/24,Global Nav,TC_059,M&R,Pass,,,,,,
20/12/24,Global Nav,TC_059,M&R,Pass,,,,,,
21/12/24,Global Nav,TC_059,M&R,Pass,,,,,,
22/12/24,Global Nav,TC_059,M&R,Pass,,,,,,
23/12/24,Global Nav,TC_059,M&R,Fail,D_1049,Automation Script Issue detected in M&R module.,Manual,In Progress,,
24/12/24,Global Nav,TC_059,M&R,Fail,D_1107,Automation Script Issue detected in M&R module.,Automation,Open,,
25/12/24,Global Nav,TC_059,M&R,Fail,D_1002,Code Issue detected in M&R module.,Automation,Closed,,
26/12/24,Global Nav,TC_059,M&R,Pass,,,,,,
27/12/24,Global Nav,TC_059,M&R,Fail,D_1727,Environment Issue detected in M&R module.,Manual,Closed,,
28/12/24,Global Nav,TC_059,M&R,Fail,D_1932,Environment Issue detected in M&R module.,Automation,In Progress,,
29/12/24,Global Nav,TC_059,M&R,Pass,,,,,,
30/12/24,Global Nav,TC_059,M&R,Pass,,,,,,
31/12/24,Global Nav,TC_059,M&R,Fail,D_1216,Requirement Gap detected in M&R module.,Automation,Deferred,,
01/01/25,Global Nav,TC_059,M&R,Fail,D_1650,Environment Issue detected in M&R module.,Manual,Closed,,
02/01/25,Global Nav,TC_059,M&R,Pass,,,,,,
03/01/25,Global Nav,TC_059,M&R,Pass,,,,,,
04/01/25,Global Nav,TC_059,M&R,Pass,,,,,,
05/01/25,Global Nav,TC_059,M&R,Pass,,,,,,
06/01/25,Global Nav,TC_059,M&R,Pass,,,,,,
07/01/25,Global Nav,TC_059,M&R,Fail,D_1672,Code Issue detected in M&R module.,Manual,Closed,,
08/01/25,Global Nav,TC_059,M&R,Fail,D_1586,Environment Issue detected in M&R module.,Manual,Deferred,,
09/01/25,Global Nav,TC_059,M&R,Fail,D_1794,Automation Script Issue detected in M&R module.,Automation,Deferred,,
10/01/25,Global Nav,TC_059,M&R,Pass,,,,,,
11/01/25,Global Nav,TC_059,M&R,Pass,,,,,,
12/01/25,Global Nav,TC_059,M&R,Fail,D_1085,Code Issue detected in M&R module.,Automation,In Progress,,
13/01/25,Global Nav,TC_059,M&R,Fail,D_1572,Environment Issue detected in M&R module.,Automation,In Progress,,
14/01/25,Global Nav,TC_059,M&R,Fail,D_1343,Environment Issue detected in M&R module.,Automation,In Progress,,
15/01/25,Global Nav,TC_059,M&R,Fail,D_1156,Automation Script Issue detected in M&R module.,Manual,Closed,,
16/01/25,Global Nav,TC_059,M&R,Fail,D_1051,Automation Script Issue detected in M&R module.,Manual,In Progress,,
17/01/25,Global Nav,TC_059,M&R,Fail,D_1104,Automation Script Issue detected in M&R module.,Automation,In Progress,,
18/01/25,Global Nav,TC_059,M&R,Pass,,,,,,
19/01/25,Global Nav,TC_059,M&R,Pass,,,,,,
20/01/25,Global Nav,TC_059,M&R,Pass,,,,,,
21/01/25,Global Nav,TC_059,M&R,Pass,,,,,,
22/01/25,Global Nav,TC_059,M&R,Fail,D_1203,Code Issue detected in M&R module.,Automation,Open,,
23/01/25,Global Nav,TC_059,M&R,Pass,,,,,,
24/01/25,Global Nav,TC_059,M&R,Pass,,,,,,
25/01/25,Global Nav,TC_059,M&R,Pass,,,,,,
26/01/25,Global Nav,TC_059,M&R,Pass,,,,,,
27/01/25,Global Nav,TC_059,M&R,Pass,,,,,,
28/01/25,Global Nav,TC_059,M&R,Fail,D_1280,Test Data Issue detected in M&R module.,Automation,Closed,,
29/01/25,Global Nav,TC_059,M&R,Pass,,,,,,
30/01/25,Global Nav,TC_059,M&R,Pass,,,,,,
31/01/25,Global Nav,TC_059,M&R,Pass,,,,,,
01/02/25,Global Nav,TC_059,M&R,Pass,,,,,,
02/02/25,Global Nav,TC_059,M&R,Fail,D_1351,Requirement Gap detected in M&R module.,Automation,In Progress,,
03/02/25,Global Nav,TC_059,M&R,Pass,,,,,,
04/02/25,Global Nav,TC_059,M&R,Pass,,,,,,
05/02/25,Global Nav,TC_059,M&R,Fail,D_1483,Environment Issue detected in M&R module.,Manual,Open,,
06/02/25,Global Nav,TC_059,M&R,Fail,D_1932,Requirement Gap detected in M&R module.,Automation,Open,,
07/02/25,Global Nav,TC_059,M&R,Fail,D_1885,Code Issue detected in M&R module.,Manual,Closed,,
08/02/25,Global Nav,TC_059,M&R,Pass,,,,,,
09/02/25,Global Nav,TC_059,M&R,Pass,,,,,,
10/02/25,Global Nav,TC_059,M&R,Pass,,,,,,
11/02/25,Global Nav,TC_059,M&R,Fail,D_1016,Automation Script Issue detected in M&R module.,Manual,Closed,,
12/02/25,Global Nav,TC_059,M&R,Pass,,,,,,
13/02/25,Global Nav,TC_059,M&R,Fail,D_1639,Automation Script Issue detected in M&R module.,Automation,Deferred,,
14/02/25,Global Nav,TC_059,M&R,Fail,D_1768,Code Issue detected in M&R module.,Automation,Open,,
15/02/25,Global Nav,TC_059,M&R,Pass,,,,,,
16/02/25,Global Nav,TC_059,M&R,Fail,D_1202,Requirement Gap detected in M&R module.,Manual,Deferred,,
17/02/25,Global Nav,TC_059,M&R,Pass,,,,,,
18/02/25,Global Nav,TC_059,M&R,Pass,,,,,,
19/02/25,Global Nav,TC_059,M&R,Fail,D_1198,Automation Script Issue detected in M&R module.,Automation,Deferred,,
20/02/25,Global Nav,TC_059,M&R,Pass,,,,,,
21/02/25,Global Nav,TC_059,M&R,Pass,,,,,,
22/02/25,Global Nav,TC_059,M&R,Fail,D_1840,Code Issue detected in M&R module.,Manual,Open,,
23/02/25,Global Nav,TC_059,M&R,Pass,,,,,,
24/02/25,Global Nav,TC_059,M&R,Pass,,,,,,
25/02/25,Global Nav,TC_059,M&R,Pass,,,,,,
26/02/25,Global Nav,TC_059,M&R,Pass,,,,,,
27/02/25,Global Nav,TC_059,M&R,Pass,,,,,,
28/02/25,Global Nav,TC_059,M&R,Pass,,,,,,
01/03/25,Global Nav,TC_059,M&R,Fail,D_1058,Environment Issue detected in M&R module.,Manual,Open,,
02/03/25,Global Nav,TC_059,M&R,Fail,D_1578,Code Issue detected in M&R module.,Manual,Deferred,,
03/03/25,Global Nav,TC_059,M&R,Pass,,,,,,
04/03/25,Global Nav,TC_059,M&R,Pass,,,,,,
05/03/25,Global Nav,TC_059,M&R,Pass,,,,,,
15/12/24,Global Nav,TC_060,E&I,Pass,,,,,,
16/12/24,Global Nav,TC_060,E&I,Pass,,,,,,
17/12/24,Global Nav,TC_060,E&I,Pass,,,,,,
18/12/24,Global Nav,TC_060,E&I,Pass,,,,,,
19/12/24,Global Nav,TC_060,E&I,Pass,,,,,,
20/12/24,Global Nav,TC_060,E&I,Pass,,,,,,
21/12/24,Global Nav,TC_060,E&I,Fail,D_1702,Requirement Gap detected in E&I module.,Automation,Deferred,,
22/12/24,Global Nav,TC_060,E&I,Fail,D_1422,Environment Issue detected in E&I module.,Manual,Closed,,
23/12/24,Global Nav,TC_060,E&I,Pass,,,,,,
24/12/24,Global Nav,TC_060,E&I,Fail,D_1099,Test Data Issue detected in E&I module.,Automation,Deferred,,
25/12/24,Global Nav,TC_060,E&I,Pass,,,,,,
26/12/24,Global Nav,TC_060,E&I,Fail,D_1303,Test Data Issue detected in E&I module.,Manual,Deferred,,
27/12/24,Global Nav,TC_060,E&I,Pass,,,,,,
28/12/24,Global Nav,TC_060,E&I,Pass,,,,,,
29/12/24,Global Nav,TC_060,E&I,Pass,,,,,,
30/12/24,Global Nav,TC_060,E&I,Pass,,,,,,
31/12/24,Global Nav,TC_060,E&I,Fail,D_1525,Requirement Gap detected in E&I module.,Automation,In Progress,,
01/01/25,Global Nav,TC_060,E&I,Fail,D_1102,Requirement Gap detected in E&I module.,Manual,Deferred,,
02/01/25,Global Nav,TC_060,E&I,Pass,,,,,,
03/01/25,Global Nav,TC_060,E&I,Pass,,,,,,
04/01/25,Global Nav,TC_060,E&I,Pass,,,,,,
05/01/25,Global Nav,TC_060,E&I,Pass,,,,,,
06/01/25,Global Nav,TC_060,E&I,Pass,,,,,,
07/01/25,Global Nav,TC_060,E&I,Pass,,,,,,
08/01/25,Global Nav,TC_060,E&I,Pass,,,,,,
09/01/25,Global Nav,TC_060,E&I,Fail,D_1546,Environment Issue detected in E&I module.,Automation,In Progress,,
10/01/25,Global Nav,TC_060,E&I,Fail,D_1947,Code Issue detected in E&I module.,Automation,Deferred,,
11/01/25,Global Nav,TC_060,E&I,Pass,,,,,,
12/01/25,Global Nav,TC_060,E&I,Fail,D_1112,Environment Issue detected in E&I module.,Manual,Closed,,
13/01/25,Global Nav,TC_060,E&I,Pass,,,,,,
14/01/25,Global Nav,TC_060,E&I,Pass,,,,,,
15/01/25,Global Nav,TC_060,E&I,Pass,,,,,,
16/01/25,Global Nav,TC_060,E&I,Pass,,,,,,
17/01/25,Global Nav,TC_060,E&I,Fail,D_1834,Code Issue detected in E&I module.,Automation,Open,,
18/01/25,Global Nav,TC_060,E&I,Pass,,,,,,
19/01/25,Global Nav,TC_060,E&I,Pass,,,,,,
20/01/25,Global Nav,TC_060,E&I,Pass,,,,,,
21/01/25,Global Nav,TC_060,E&I,Fail,D_1200,Code Issue detected in E&I module.,Automation,Open,,
22/01/25,Global Nav,TC_060,E&I,Fail,D_1019,Code Issue detected in E&I module.,Manual,Open,,
23/01/25,Global Nav,TC_060,E&I,Pass,,,,,,
24/01/25,Global Nav,TC_060,E&I,Fail,D_1536,Requirement Gap detected in E&I module.,Automation,Open,,
25/01/25,Global Nav,TC_060,E&I,Pass,,,,,,
26/01/25,Global Nav,TC_060,E&I,Pass,,,,,,
27/01/25,Global Nav,TC_060,E&I,Pass,,,,,,
28/01/25,Global Nav,TC_060,E&I,Pass,,,,,,
29/01/25,Global Nav,TC_060,E&I,Pass,,,,,,
30/01/25,Global Nav,TC_060,E&I,Pass,,,,,,
31/01/25,Global Nav,TC_060,E&I,Pass,,,,,,
01/02/25,Global Nav,TC_060,E&I,Pass,,,,,,
02/02/25,Global Nav,TC_060,E&I,Fail,D_1898,Automation Script Issue detected in E&I module.,Manual,In Progress,,
03/02/25,Global Nav,TC_060,E&I,Pass,,,,,,
04/02/25,Global Nav,TC_060,E&I,Pass,,,,,,
05/02/25,Global Nav,TC_060,E&I,Fail,D_1939,Automation Script Issue detected in E&I module.,Manual,Open,,
06/02/25,Global Nav,TC_060,E&I,Pass,,,,,,
07/02/25,Global Nav,TC_060,E&I,Pass,,,,,,
08/02/25,Global Nav,TC_060,E&I,Pass,,,,,,
09/02/25,Global Nav,TC_060,E&I,Pass,,,,,,
10/02/25,Global Nav,TC_060,E&I,Fail,D_1519,Automation Script Issue detected in E&I module.,Manual,Open,,
11/02/25,Global Nav,TC_060,E&I,Pass,,,,,,
12/02/25,Global Nav,TC_060,E&I,Pass,,,,,,
13/02/25,Global Nav,TC_060,E&I,Fail,D_1541,Code Issue detected in E&I module.,Automation,Closed,,
14/02/25,Global Nav,TC_060,E&I,Fail,D_1576,Test Data Issue detected in E&I module.,Manual,Deferred,,
15/02/25,Global Nav,TC_060,E&I,Fail,D_1001,Automation Script Issue detected in E&I module.,Automation,In Progress,,
16/02/25,Global Nav,TC_060,E&I,Fail,D_1052,Code Issue detected in E&I module.,Automation,Deferred,,
17/02/25,Global Nav,TC_060,E&I,Pass,,,,,,
18/02/25,Global Nav,TC_060,E&I,Fail,D_1969,Code Issue detected in E&I module.,Automation,Closed,,
19/02/25,Global Nav,TC_060,E&I,Pass,,,,,,
20/02/25,Global Nav,TC_060,E&I,Fail,D_1168,Requirement Gap detected in E&I module.,Manual,Deferred,,
21/02/25,Global Nav,TC_060,E&I,Pass,,,,,,
22/02/25,Global Nav,TC_060,E&I,Pass,,,,,,
23/02/25,Global Nav,TC_060,E&I,Fail,D_1687,Requirement Gap detected in E&I module.,Automation,Open,,
24/02/25,Global Nav,TC_060,E&I,Pass,,,,,,
25/02/25,Global Nav,TC_060,E&I,Pass,,,,,,
26/02/25,Global Nav,TC_060,E&I,Pass,,,,,,
27/02/25,Global Nav,TC_060,E&I,Pass,,,,,,
28/02/25,Global Nav,TC_060,E&I,Pass,,,,,,
