Execution Date,User Story,Test Case ID,LOB,Execution Status,Defect ID,Defect Description,Defect Type,Defect Status,Test Case Name,Severity,Priority
2025-02-12,Global Nav,TC_049,M&R,Fail,D_1239,Requirement Gap detected in M&R module.,Automation,Closed,Test Case 11,Critical,P1
2025-02-13,Global Nav,TC_049,M&R,Fail,D_1190,Test Data Issue detected in M&R module.,Manual,Deferred,Test Case 28,Critical,P2
2025-02-14,Global Nav,TC_049,M&R,Pass,D7558,Issue with environment in C&I,Environment,Closed,Test Case 117,Critical,P3
2025-02-15,Global Nav,TC_049,M&R,Fail,D_1777,Environment Issue detected in M&R module.,Manual,Closed,Test Case 87,High,P2
2025-02-16,Global Nav,TC_049,M&R,Pass,D8400,Issue with data issue in M&R,Data Issue,Closed,Test Case 67,Medium,P4
2025-02-17,Global Nav,TC_049,M&R,Fail,D_1467,Automation Script Issue detected in M&R module.,Manual,In Progress,Test Case 48,High,P4
2025-02-18,Global Nav,TC_049,M&R,Pass,D3685,Issue with data issue in M&R,Environment,In Progress,Test Case 2,High,P4
2025-02-19,Global Nav,TC_049,M&R,Pass,D6532,Issue with ui element issue in M&R,Data Issue,In Progress,Test Case 105,High,P3
2025-02-20,Global Nav,TC_049,M&R,Pass,D4727,Issue with environment in E&I,UI Element Issue,Closed,Test Case 79,Critical,P3
2025-02-21,Global Nav,TC_049,M&R,Pass,D8392,Issue with data issue in C&I,Data Issue,Open,Test Case 46,High,P2
2025-02-22,Global Nav,TC_049,M&R,Pass,D8812,Issue with data issue in E&I,UI Element Issue,Closed,Test Case 47,Medium,P4
2025-02-23,Global Nav,TC_049,M&R,Fail,D_1314,Environment Issue detected in M&R module.,Manual,In Progress,Test Case 27,Critical,P1
2025-02-24,Global Nav,TC_049,M&R,Pass,D3685,Issue with ui element issue in M&R,Data Issue,In Progress,Test Case 41,High,P1
2025-02-25,Global Nav,TC_049,M&R,Pass,D9185,Issue with environment in M&R,UI Element Issue,Open,Test Case 91,Critical,P1
2025-02-26,Global Nav,TC_049,M&R,Fail,D_1551,Requirement Gap detected in M&R module.,Manual,Closed,Test Case 29,Critical,P1
2025-02-27,Global Nav,TC_049,M&R,Pass,D1373,Issue with environment in C&I,Environment,In Progress,Test Case 72,Critical,P3
2025-02-28,Global Nav,TC_049,M&R,Pass,D8400,Issue with environment in M&R,Data Issue,Closed,Test Case 115,Medium,P3
2025-03-01,Global Nav,TC_049,M&R,Fail,D_1643,Test Data Issue detected in M&R module.,Manual,Open,Test Case 46,Critical,P2
2025-03-02,Global Nav,TC_049,M&R,Pass,D7689,Issue with environment in M&R,Environment,In Progress,Test Case 94,Medium,P2
2025-03-03,Global Nav,TC_049,M&R,Pass,D8893,Issue with environment in C&I,UI Element Issue,In Progress,Test Case 52,Medium,P4
2025-03-04,Global Nav,TC_049,M&R,Pass,D7669,Issue with data issue in E&I,Environment,In Progress,Test Case 80,High,P3
2025-03-05,Global Nav,TC_049,M&R,Pass,D3460,Issue with ui element issue in M&R,UI Element Issue,Closed,Test Case 62,High,P3
2024-12-15,Global Nav,TC_050,C&I,Fail,D_1216,Requirement Gap detected in C&I module.,Manual,In Progress,Test Case 79,Critical,P1
2024-12-16,Global Nav,TC_050,C&I,Fail,D_1809,Environment Issue detected in C&I module.,Automation,Deferred,Test Case 79,High,P1
2024-12-17,Global Nav,TC_050,C&I,Fail,D_1409,Environment Issue detected in C&I module.,Automation,Closed,Test Case 89,High,P3
2024-12-18,Global Nav,TC_050,C&I,Pass,D6619,Issue with ui element issue in C&I,UI Element Issue,Closed,Test Case 4,Critical,P1
2024-12-19,Global Nav,TC_050,C&I,Pass,D1373,Issue with environment in C&I,UI Element Issue,Open,Test Case 59,Medium,P1
2024-12-20,Global Nav,TC_050,C&I,Pass,D3009,Issue with ui element issue in C&I,UI Element Issue,In Progress,Test Case 118,Critical,P2
2024-12-21,Global Nav,TC_050,C&I,Pass,D8893,Issue with data issue in C&I,UI Element Issue,Open,Test Case 101,Critical,P3
2024-12-22,Global Nav,TC_050,C&I,Pass,D8281,Issue with data issue in C&I,Data Issue,In Progress,Test Case 114,High,P3
2024-12-23,Global Nav,TC_050,C&I,Pass,D7689,Issue with ui element issue in E&I,Environment,Closed,Test Case 31,Medium,P2
2024-12-24,Global Nav,TC_050,C&I,Fail,D_1614,Requirement Gap detected in C&I module.,Automation,Deferred,Test Case 31,Medium,P3
2024-12-25,Global Nav,TC_050,C&I,Pass,D1972,Issue with data issue in C&I,UI Element Issue,Closed,Test Case 103,High,P1
2024-12-26,Global Nav,TC_050,C&I,Fail,D_1211,Test Data Issue detected in C&I module.,Automation,Deferred,Test Case 21,Critical,P1
2024-12-27,Global Nav,TC_050,C&I,Fail,D_1856,Environment Issue detected in C&I module.,Automation,Deferred,Test Case 28,Critical,P2
2024-12-28,Global Nav,TC_050,C&I,Pass,D4727,Issue with environment in E&I,UI Element Issue,Closed,Test Case 56,Critical,P1
2024-12-29,Global Nav,TC_050,C&I,Fail,D_1845,Code Issue detected in C&I module.,Manual,Closed,Test Case 60,Medium,P1
2024-12-30,Global Nav,TC_050,C&I,Fail,D_1112,Code Issue detected in C&I module.,Manual,In Progress,Test Case 17,Medium,P3
2024-12-31,Global Nav,TC_050,C&I,Pass,D8893,Issue with environment in E&I,Environment,Closed,Test Case 67,Medium,P4
2025-01-01,Global Nav,TC_050,C&I,Pass,D8812,Issue with environment in E&I,UI Element Issue,In Progress,Test Case 87,Critical,P3
2025-01-02,Global Nav,TC_050,C&I,Fail,D_1934,Code Issue detected in C&I module.,Automation,Open,Test Case 73,Medium,P2
2025-01-03,Global Nav,TC_050,C&I,Fail,D_1354,Test Data Issue detected in C&I module.,Manual,Closed,Test Case 69,High,P1
2025-01-04,Global Nav,TC_050,C&I,Pass,D3066,Issue with environment in C&I,Data Issue,Open,Test Case 13,High,P4
2025-01-05,Global Nav,TC_050,C&I,Pass,D9758,Issue with data issue in E&I,UI Element Issue,Closed,Test Case 18,Medium,P3
2025-01-06,Global Nav,TC_050,C&I,Fail,D_1657,Environment Issue detected in C&I module.,Manual,Closed,Test Case 7,High,P4
2025-01-07,Global Nav,TC_050,C&I,Pass,D8392,Issue with environment in E&I,Data Issue,Closed,Test Case 91,Medium,P4
2025-01-08,Global Nav,TC_050,C&I,Fail,D_1828,Automation Script Issue detected in C&I module.,Manual,Open,Test Case 101,High,P2
2025-01-09,Global Nav,TC_050,C&I,Pass,D7669,Issue with ui element issue in C&I,Environment,Closed,Test Case 75,High,P3
2025-01-10,Global Nav,TC_050,C&I,Pass,D6532,Issue with ui element issue in M&R,Environment,In Progress,Test Case 95,High,P4
2025-01-11,Global Nav,TC_050,C&I,Pass,D1373,Issue with environment in E&I,UI Element Issue,Closed,Test Case 32,Critical,P4
2025-01-12,Global Nav,TC_050,C&I,Fail,D_1879,Requirement Gap detected in C&I module.,Automation,Closed,Test Case 35,Medium,P4
2025-01-13,Global Nav,TC_050,C&I,Pass,D9758,Issue with data issue in C&I,UI Element Issue,In Progress,Test Case 76,Medium,P1
2025-01-14,Global Nav,TC_050,C&I,Fail,D_1295,Test Data Issue detected in C&I module.,Automation,In Progress,Test Case 72,High,P1
2025-01-15,Global Nav,TC_050,C&I,Fail,D_1678,Environment Issue detected in C&I module.,Manual,Open,Test Case 21,High,P4
2025-01-16,Global Nav,TC_050,C&I,Pass,D3460,Issue with data issue in M&R,Data Issue,Open,Test Case 79,Critical,P4
2025-01-17,Global Nav,TC_050,C&I,Pass,D6619,Issue with environment in C&I,Environment,Closed,Test Case 40,Critical,P1
2025-01-18,Global Nav,TC_050,C&I,Fail,D_1506,Test Data Issue detected in C&I module.,Automation,Closed,Test Case 85,Critical,P1
2025-01-19,Global Nav,TC_050,C&I,Pass,D4204,Issue with ui element issue in C&I,Environment,Closed,Test Case 76,Medium,P2
2025-01-20,Global Nav,TC_050,C&I,Pass,D8281,Issue with ui element issue in C&I,Environment,In Progress,Test Case 48,Critical,P1
2025-01-21,Global Nav,TC_050,C&I,Pass,D4279,Issue with ui element issue in M&R,Data Issue,Open,Test Case 45,Critical,P4
2025-01-22,Global Nav,TC_050,C&I,Fail,D_1076,Requirement Gap detected in C&I module.,Manual,In Progress,Test Case 96,Critical,P4
2025-01-23,Global Nav,TC_050,C&I,Fail,D_1904,Requirement Gap detected in C&I module.,Manual,Open,Test Case 119,Critical,P1
2025-01-24,Global Nav,TC_050,C&I,Pass,D3545,Issue with ui element issue in M&R,Data Issue,In Progress,Test Case 103,High,P3
2025-01-25,Global Nav,TC_050,C&I,Pass,D3481,Issue with data issue in M&R,UI Element Issue,In Progress,Test Case 71,Medium,P2
2025-01-26,Global Nav,TC_050,C&I,Pass,D7689,Issue with ui element issue in M&R,Data Issue,In Progress,Test Case 36,High,P2
2025-01-27,Global Nav,TC_050,C&I,Fail,D_1442,Code Issue detected in C&I module.,Automation,Open,Test Case 51,Critical,P2
2025-01-28,Global Nav,TC_050,C&I,Fail,D_1445,Requirement Gap detected in C&I module.,Manual,Open,Test Case 76,Critical,P3
2025-01-29,Global Nav,TC_050,C&I,Fail,D_1486,Requirement Gap detected in C&I module.,Manual,Closed,Test Case 20,High,P4
2025-01-30,Global Nav,TC_050,C&I,Pass,D9376,Issue with environment in M&R,Data Issue,Closed,Test Case 14,High,P4
2025-01-31,Global Nav,TC_050,C&I,Pass,D9715,Issue with ui element issue in E&I,Data Issue,Open,Test Case 117,Critical,P2
2025-02-01,Global Nav,TC_050,C&I,Pass,D6323,Issue with environment in M&R,Data Issue,In Progress,Test Case 114,Critical,P4
2025-02-02,Global Nav,TC_050,C&I,Fail,D_1444,Automation Script Issue detected in C&I module.,Manual,In Progress,Test Case 49,Medium,P3
2025-02-03,Global Nav,TC_050,C&I,Fail,D_1505,Automation Script Issue detected in C&I module.,Automation,In Progress,Test Case 20,Critical,P3
2025-02-04,Global Nav,TC_050,C&I,Pass,D3481,Issue with data issue in M&R,Environment,In Progress,Test Case 32,Medium,P2
2025-02-05,Global Nav,TC_050,C&I,Pass,D5257,Issue with data issue in C&I,UI Element Issue,In Progress,Test Case 58,High,P2
2025-02-06,Global Nav,TC_050,C&I,Pass,D9715,Issue with data issue in E&I,UI Element Issue,Closed,Test Case 47,High,P1
2025-02-07,Global Nav,TC_050,C&I,Fail,D_1739,Test Data Issue detected in C&I module.,Automation,Deferred,Test Case 100,Medium,P2
2025-02-08,Global Nav,TC_050,C&I,Pass,D1889,Issue with ui element issue in M&R,Data Issue,Closed,Test Case 105,High,P4
2025-02-09,Global Nav,TC_050,C&I,Fail,D_1404,Automation Script Issue detected in C&I module.,Manual,Open,Test Case 89,Medium,P1
2025-02-10,Global Nav,TC_050,C&I,Pass,D8893,Issue with environment in C&I,UI Element Issue,Open,Test Case 39,High,P3
2025-02-11,Global Nav,TC_050,C&I,Fail,D_1906,Test Data Issue detected in C&I module.,Manual,Closed,Test Case 71,Medium,P3
2025-02-12,Global Nav,TC_050,C&I,Pass,D1373,Issue with data issue in E&I,Data Issue,Closed,Test Case 57,Critical,P3
2025-02-13,Global Nav,TC_050,C&I,Pass,D3213,Issue with data issue in E&I,Environment,Closed,Test Case 37,Medium,P3
2025-02-14,Global Nav,TC_050,C&I,Fail,D_1040,Environment Issue detected in C&I module.,Manual,Closed,Test Case 78,Critical,P2
2025-02-15,Global Nav,TC_050,C&I,Pass,D9185,Issue with ui element issue in C&I,UI Element Issue,Open,Test Case 10,Critical,P1
2025-02-16,Global Nav,TC_050,C&I,Pass,D9376,Issue with environment in M&R,Data Issue,Open,Test Case 90,Critical,P4
2025-02-17,Global Nav,TC_050,C&I,Fail,D_1393,Test Data Issue detected in C&I module.,Manual,Deferred,Test Case 23,High,P3
2025-02-18,Global Nav,TC_050,C&I,Pass,D8278,Issue with ui element issue in C&I,UI Element Issue,Open,Test Case 6,Medium,P1
2025-02-19,Global Nav,TC_050,C&I,Pass,D7558,Issue with environment in E&I,UI Element Issue,In Progress,Test Case 66,Critical,P4
2025-02-20,Global Nav,TC_050,C&I,Pass,D3066,Issue with environment in E&I,Environment,In Progress,Test Case 71,Medium,P1
2025-02-21,Global Nav,TC_050,C&I,Fail,D_1299,Environment Issue detected in C&I module.,Automation,Closed,Test Case 75,Critical,P3
2025-02-22,Global Nav,TC_050,C&I,Pass,D6323,Issue with data issue in C&I,Data Issue,In Progress,Test Case 43,Critical,P3
2025-02-23,Global Nav,TC_050,C&I,Pass,D1524,Issue with ui element issue in C&I,Data Issue,In Progress,Test Case 62,Critical,P4
2025-02-24,Global Nav,TC_050,C&I,Fail,D_1098,Automation Script Issue detected in C&I module.,Manual,Closed,Test Case 10,High,P3
2025-02-25,Global Nav,TC_050,C&I,Fail,D_1862,Automation Script Issue detected in C&I module.,Automation,In Progress,Test Case 27,High,P4
2025-02-26,Global Nav,TC_050,C&I,Fail,D_1949,Automation Script Issue detected in C&I module.,Manual,Closed,Test Case 65,Medium,P4
2025-02-27,Global Nav,TC_050,C&I,Pass,D6619,Issue with ui element issue in M&R,Data Issue,In Progress,Test Case 24,Medium,P3
2025-02-28,Global Nav,TC_050,C&I,Pass,D9422,Issue with ui element issue in M&R,Data Issue,Closed,Test Case 74,Critical,P1
2025-03-01,Global Nav,TC_050,C&I,Fail,D_1528,Environment Issue detected in C&I module.,Manual,Deferred,Test Case 54,Medium,P4
2025-03-02,Global Nav,TC_050,C&I,Fail,D_1612,Environment Issue detected in C&I module.,Manual,Open,Test Case 65,Critical,P4
2025-03-03,Global Nav,TC_050,C&I,Pass,D9376,Issue with environment in C&I,UI Element Issue,Closed,Test Case 26,High,P4
2025-03-04,Global Nav,TC_050,C&I,Pass,D8789,Issue with environment in E&I,Environment,Open,Test Case 24,Medium,P2
2025-03-05,Global Nav,TC_050,C&I,Fail,D_1833,Automation Script Issue detected in C&I module.,Automation,Open,Test Case 84,High,P1
2024-12-15,Global Nav,TC_051,E&I,Pass,D6532,Issue with data issue in C&I,Environment,Open,Test Case 116,Medium,P4
2024-12-16,Global Nav,TC_051,E&I,Pass,D3066,Issue with environment in E&I,UI Element Issue,Closed,Test Case 61,Medium,P4
2024-12-17,Global Nav,TC_051,E&I,Fail,D_1350,Requirement Gap detected in E&I module.,Manual,In Progress,Test Case 112,High,P1
2024-12-18,Global Nav,TC_051,E&I,Pass,D6619,Issue with data issue in C&I,Environment,In Progress,Test Case 10,Critical,P1
2024-12-19,Global Nav,TC_051,E&I,Pass,D8278,Issue with ui element issue in E&I,UI Element Issue,Closed,Test Case 4,High,P1
2024-12-20,Global Nav,TC_051,E&I,Pass,D9422,Issue with ui element issue in C&I,Environment,Open,Test Case 11,High,P1
2024-12-21,Global Nav,TC_051,E&I,Pass,D9093,Issue with ui element issue in C&I,Environment,Open,Test Case 12,Critical,P4
2024-12-22,Global Nav,TC_051,E&I,Pass,D3066,Issue with data issue in C&I,Environment,Open,Test Case 56,High,P1
2024-12-23,Global Nav,TC_051,E&I,Fail,D_1277,Test Data Issue detected in E&I module.,Automation,Closed,Test Case 84,Critical,P3
2024-12-24,Global Nav,TC_051,E&I,Fail,D_1737,Environment Issue detected in E&I module.,Automation,Deferred,Test Case 34,Medium,P4
2024-12-25,Global Nav,TC_051,E&I,Fail,D_1450,Automation Script Issue detected in E&I module.,Automation,Open,Test Case 71,Critical,P4
2024-12-26,Global Nav,TC_051,E&I,Pass,D1524,Issue with environment in E&I,UI Element Issue,In Progress,Test Case 103,High,P2
2024-12-27,Global Nav,TC_051,E&I,Fail,D_1471,Test Data Issue detected in E&I module.,Manual,Open,Test Case 30,Medium,P3
2024-12-28,Global Nav,TC_051,E&I,Pass,D9422,Issue with data issue in E&I,Data Issue,Open,Test Case 21,Medium,P3
2024-12-29,Global Nav,TC_051,E&I,Fail,D_1786,Test Data Issue detected in E&I module.,Automation,Deferred,Test Case 68,Medium,P3
2024-12-30,Global Nav,TC_051,E&I,Fail,D_1273,Automation Script Issue detected in E&I module.,Manual,In Progress,Test Case 117,Medium,P1
2024-12-31,Global Nav,TC_051,E&I,Fail,D_1690,Code Issue detected in E&I module.,Manual,In Progress,Test Case 44,High,P1
2025-01-01,Global Nav,TC_051,E&I,Fail,D_1345,Automation Script Issue detected in E&I module.,Manual,Open,Test Case 100,High,P4
2025-01-02,Global Nav,TC_051,E&I,Pass,D3460,Issue with ui element issue in E&I,UI Element Issue,Closed,Test Case 61,High,P1
2025-01-03,Global Nav,TC_051,E&I,Pass,D5257,Issue with ui element issue in C&I,Data Issue,Open,Test Case 105,High,P2
2025-01-04,Global Nav,TC_051,E&I,Pass,D3460,Issue with environment in M&R,Data Issue,Open,Test Case 54,Medium,P1
2025-01-05,Global Nav,TC_051,E&I,Pass,D1373,Issue with ui element issue in E&I,Environment,In Progress,Test Case 16,Medium,P3
2025-01-06,Global Nav,TC_051,E&I,Fail,D_1209,Environment Issue detected in E&I module.,Manual,Deferred,Test Case 84,Medium,P4
2025-01-07,Global Nav,TC_051,E&I,Pass,D3066,Issue with environment in M&R,UI Element Issue,Open,Test Case 10,High,P2
2025-01-08,Global Nav,TC_051,E&I,Pass,D4279,Issue with data issue in E&I,Environment,In Progress,Test Case 22,Critical,P2
2025-01-09,Global Nav,TC_051,E&I,Pass,D8789,Issue with data issue in C&I,UI Element Issue,Closed,Test Case 77,Medium,P1
2025-01-10,Global Nav,TC_051,E&I,Fail,D_1018,Code Issue detected in E&I module.,Automation,Closed,Test Case 118,Critical,P4
2025-01-11,Global Nav,TC_051,E&I,Pass,D5257,Issue with environment in C&I,UI Element Issue,Open,Test Case 83,Critical,P1
2025-01-12,Global Nav,TC_051,E&I,Pass,D6619,Issue with ui element issue in M&R,UI Element Issue,Open,Test Case 99,Critical,P2
2025-01-13,Global Nav,TC_051,E&I,Pass,D8278,Issue with environment in E&I,UI Element Issue,Closed,Test Case 62,High,P4
2025-01-14,Global Nav,TC_051,E&I,Pass,D9715,Issue with environment in C&I,UI Element Issue,Open,Test Case 85,High,P3
2025-01-15,Global Nav,TC_051,E&I,Fail,D_1889,Code Issue detected in E&I module.,Automation,Deferred,Test Case 56,High,P3
2025-01-16,Global Nav,TC_051,E&I,Pass,D3460,Issue with data issue in M&R,Data Issue,Open,Test Case 69,High,P3
2025-01-17,Global Nav,TC_051,E&I,Pass,D3460,Issue with environment in M&R,UI Element Issue,Closed,Test Case 3,Critical,P1
2025-01-18,Global Nav,TC_051,E&I,Fail,D_1386,Test Data Issue detected in E&I module.,Manual,In Progress,Test Case 94,High,P3
2025-01-19,Global Nav,TC_051,E&I,Fail,D_1477,Test Data Issue detected in E&I module.,Automation,Closed,Test Case 120,High,P4
2025-01-20,Global Nav,TC_051,E&I,Fail,D_1427,Environment Issue detected in E&I module.,Manual,In Progress,Test Case 95,Medium,P1
2025-01-21,Global Nav,TC_051,E&I,Fail,D_1010,Environment Issue detected in E&I module.,Manual,In Progress,Test Case 103,Critical,P1
2025-01-22,Global Nav,TC_051,E&I,Pass,D6532,Issue with ui element issue in C&I,Environment,Closed,Test Case 11,Medium,P4
2025-01-23,Global Nav,TC_051,E&I,Pass,D5537,Issue with data issue in E&I,Environment,Open,Test Case 89,Medium,P4
2025-01-24,Global Nav,TC_051,E&I,Pass,D9758,Issue with ui element issue in M&R,UI Element Issue,In Progress,Test Case 34,High,P4
2025-01-25,Global Nav,TC_051,E&I,Pass,D3481,Issue with data issue in M&R,Data Issue,Closed,Test Case 62,Medium,P1
2025-01-26,Global Nav,TC_051,E&I,Pass,D1373,Issue with data issue in E&I,Data Issue,In Progress,Test Case 96,Critical,P3
2025-01-27,Global Nav,TC_051,E&I,Pass,D3213,Issue with data issue in E&I,Environment,Closed,Test Case 89,Medium,P2
2025-01-28,Global Nav,TC_051,E&I,Fail,D_1229,Environment Issue detected in E&I module.,Automation,In Progress,Test Case 57,Critical,P1
2025-01-29,Global Nav,TC_051,E&I,Pass,D4204,Issue with ui element issue in C&I,UI Element Issue,In Progress,Test Case 67,High,P3
2025-01-30,Global Nav,TC_051,E&I,Pass,D3460,Issue with environment in E&I,Environment,In Progress,Test Case 116,Critical,P4
2025-01-31,Global Nav,TC_051,E&I,Pass,D8400,Issue with data issue in E&I,UI Element Issue,Closed,Test Case 12,High,P3
2025-02-01,Global Nav,TC_051,E&I,Pass,D9376,Issue with environment in E&I,UI Element Issue,Closed,Test Case 87,Critical,P2
2025-02-02,Global Nav,TC_051,E&I,Fail,D_1913,Test Data Issue detected in E&I module.,Automation,Open,Test Case 99,Critical,P2
2025-02-03,Global Nav,TC_051,E&I,Pass,D8893,Issue with ui element issue in C&I,UI Element Issue,Closed,Test Case 80,Medium,P3
2025-02-04,Global Nav,TC_051,E&I,Pass,D1524,Issue with ui element issue in M&R,UI Element Issue,Closed,Test Case 37,Critical,P1
2025-02-05,Global Nav,TC_051,E&I,Fail,D_1276,Test Data Issue detected in E&I module.,Manual,Open,Test Case 30,Medium,P3
2025-02-06,Global Nav,TC_051,E&I,Pass,D8392,Issue with data issue in E&I,UI Element Issue,Closed,Test Case 37,High,P2
2025-02-07,Global Nav,TC_051,E&I,Fail,D_1754,Code Issue detected in E&I module.,Manual,Deferred,Test Case 105,High,P2
2025-02-08,Global Nav,TC_051,E&I,Fail,D_1158,Code Issue detected in E&I module.,Manual,Open,Test Case 68,Medium,P4
